"Subject","rt","stimulus","TranscriptionEnglish","Rating","CodingForStimulus","responseType","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English2-20241118-76",16687,"skup","scup","5",2,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",14066,"dletgin","Vletgin","3",3,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",9057,"gintep","Gintep","2",4,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",11577,"dliim","Dleam","5",5,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",6571,"biptet","biptet","3",6,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",9354,"gwas","gwass","6",7,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",7130,"dunbem","dunbem","3",8,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",10627,"dmat","dmat","3",9,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",11248,"pmaut","pmount","5",10,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",13418,"gwut","gwut","5",11,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",14132,"stup","stoop","7",12,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",8316,"gekpup","gekpuk","3",13,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",11652,"santem","sandheim","7",14,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",15540,"tembip","tembip","3",15,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",9499,"dlain","gline","7",16,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",6683,"mpat","mpat","3",17,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",9379,"tleik","tlake","5",18,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",11316,"nasgek","naskgek","3",19,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",4635,"dret","dret","7",20,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",17348,"ndek","mdeck","5",21,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",13364,"drensum","drensoon","3",22,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",5490,"ndaik","dyke","7",23,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",6484,"dwis","dwiss","3",24,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",10517,"driksum","dricksoon","3",25,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",17421,"tlaip","clipe","5",26,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",12138,"beptus","beptuss","6",27,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",9805,"tlangduk","tlangduck","2",28,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",4964,"daip","dipe","6",29,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",8027,"bwus","bwuss","3",30,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",12012,"gakdum","gecktum","2",31,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",7026,"gmut","gamut","6",32,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",14101,"spen","spen","6",33,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",7904,"dlupgik","blupkick","4",34,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",7674,"draspung","draspoon","2",35,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",8258,"keptus","keptus","4",36,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",6187,"treng","trang","5",37,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",11546,"gatdum","gatdum","3",38,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",9091,"druksan","druxsan","2",39,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",6032,"dlang","glang","7",40,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",5074,"douk","doke","5",41,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",5818,"bim","bim","4",42,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",8802,"tlunpem","tlunpen","1",43,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",6268,"trindus","trendus","7",44,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",6574,"nungtem","nugtim","4",45,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",12525,"tlakgung","tlackgu=oon","5",46,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",8809,"dlesbup","glasbop","4",47,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",7443,"mpahk","mpock","4",48,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",6242,"guut","goot","6",49,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",8184,"mdak","mdack","3",50,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",5496,"bnup","bnup","3",51,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",6362,"genpum","genpoom","3",52,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",5408,"staik","styke","6",53,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",9803,"daum","dow","7",54,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",9064,"kmuup","kmoop","3",55,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",7139,"drembip","drembip","4",56,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",7690,"tlamsus","tlamsus","4",57,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",5552,"gukpim","gookpim","4",58,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",7644,"sandup","sandup","5",59,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-76",7712,"pesgut","pesscut","3",60,"ResponseActual",18,"woman","yes","French biliterate"," Itallian novice"," Norwegian little exposure"
"English2-20241118-77",25731,"biptet","biptet","2",1,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7279,"gukpim","gukpim","1",2,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5874,"tleik","plake","7",3,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5155,"bim","bim","5",4,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",9140,"dmat","matt","7",5,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7923,"dwis","dwiss","3",6,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",10482,"tlaip","flipe","6",7,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",4738,"dret","drett","7",8,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5057,"spen","spen","7",9,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7403,"gmut","gmutt","1",10,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7627,"tlakgung","flakgun","1",11,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",10821,"drembip","drembip","1",12,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",9803,"dlupgik","blupgik","1",13,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",12002,"pmaut","pmount","1",14,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",9371,"sandup","sandup","3",15,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5396,"ndek","ndeck","3",16,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",4572,"treng","trang","7",17,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",8843,"mpahk","mpack","2",18,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",11939,"daum","dowm","7",19,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",16068,"nungtem","neungtim","2",20,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",8140,"keptus","keptus","5",21,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",6044,"dlang","glang","6",22,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",9681,"stup","stup","7",23,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",10147,"skup","scup","7",24,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",9924,"santem","santin","7",25,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",14580,"dletgin","blekin","6",26,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7339,"gakdum","gacktum","3",27,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",6964,"tlamsus","flemsus","2",28,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",6245,"dunbem","dunbem","2",29,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",9604,"druksan","druksam","2",30,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5188,"guut","goot","7",31,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",10571,"beptus","beptuss","3",32,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",10661,"gwas","gwass","5",33,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5440,"daip","dipe","7",34,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",9211,"nasgek","naskek","1",35,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",6202,"genpum","genpoom","1",36,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",4451,"mpat","mpat","3",37,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5755,"bwus","bwoos","3",38,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5809,"kmuup","kmoop","2",39,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",6891,"tlunpem","tloonpem","1",40,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",15200,"dlesbup","blessbup","5",41,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7835,"gwut","gwoot","6",42,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",24848,"drensum","drinseom","3",43,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",6449,"trindus","trindus","7",44,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7244,"tembip","tenbip","5",45,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",8465,"tlangduk","plaindook","3",46,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",11044,"bnup","bnup","2",47,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",10467,"gintep","gintap","4",48,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",29906,"gekpup","geckpeop","2",49,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7956,"douk","doke","7",50,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",6064,"bimkun","bimkun","2",51,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",4875,"dlain","bline","7",52,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5995,"driksum","dricksoon","3",53,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",11256,"draspung","drasspoon","4",54,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",6412,"dliim","dleem","5",55,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7761,"mdak","mdak","1",56,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",10243,"gatdum","getdum","2",57,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",4884,"staik","stike","7",58,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",7434,"ndaik","ndike","2",59,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-77",5146,"pesgut","pesgut","3",60,"ResponseActual",21,"woman","yes","french","age 13","i have studied french since middle school and i have spent around 3 months total in france."
"English2-20241118-78",11407,"tleik","tlake","6",1,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6327,"driksum","driksun","2",2,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",7546,"santem","santen","3",3,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",9115,"dret","dret","6",4,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6227,"mpat","mpat","1",5,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",7963,"tlangduk","blangduk","1",6,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6114,"dlain","bline","7",7,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",10123,"biptet","bliptet","2",8,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",11523,"dunbem","dunbam","4",9,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4917,"pmaut","pmount","1",10,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6939,"dlesbup","blaspup","3",11,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",13706,"draspung","draspoon","4",12,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",8058,"tembip","tembep","2",13,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4748,"dmat","pmat","1",14,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5036,"trindus","trindous","6",15,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5362,"douk","doke","7",16,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4194,"gmut","gmut","1",17,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",7506,"pesgut","pescut","5",18,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5283,"stup","stup","7",19,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",9652,"mpahk","mpak","1",20,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5843,"gekpup","gekpup","3",21,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6228,"gwut","guat","5",22,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5324,"nasgek","naskek","2",23,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",3683,"mdak","mdak","1",24,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6700,"bwus","buos","6",25,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",11332,"beptus","beptus","5",26,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5485,"dliim","dleam","2",27,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5604,"kmuup","kmoop","1",28,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",7011,"ndaik","mdike","1",29,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",3820,"spen","spen","7",30,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",10236,"nungtem","nuntim","5",31,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4682,"daum","dowm","7",32,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5141,"dletgin","gletken","3",33,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",9843,"druksan","druksan","3",34,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6841,"drensum","drensum","5",35,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4400,"gintep","gintep","3",36,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6651,"bimkun","bimkun","2",37,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4138,"sandup","sandup","6",38,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6523,"dwis","dwis","5",39,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4146,"treng","trang","7",40,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",9548,"bnup","pnup","2",41,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",10321,"drembip","drembip","1",42,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",7857,"gukpim","gupkim","1",43,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5427,"tlunpem","glunpen","2",44,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6779,"bim","pim","7",45,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",11520,"tlakgung","glackgun","4",46,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4411,"ndek","mdeck","1",47,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",7786,"gwas","gwass","6",48,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6683,"skup","skup","7",49,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6131,"daip","dipe","6",50,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4156,"staik","stike","6",51,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5331,"tlaip","tlipe","2",52,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5773,"dlupgik","blupkik","2",53,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",8034,"genpum","ginpum","4",54,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",7187,"keptus","keptus","6",55,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4377,"dlang","glang","7",56,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",5667,"gakdum","gacktum","5",57,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4003,"guut","goot","7",58,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",6900,"tlamsus","tlamsus","1",59,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-78",4675,"gatdum","gatdum","4",60,"ResponseActual",22,"female","yes","Spanish","I have been learning Spanish since I was 14 and haven't stopped.","Since I was 14"
"English2-20241118-79",25709,"bnup","gnup","5",1,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",18061,"bimkun","bimpkun","2",2,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",18641,"mdak","mdak","1",3,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",13826,"stup","stup","4",4,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",11426,"beptus","baptus","2",5,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",8866,"gmut","gmut","1",6,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",8177,"dlain","bline","6",7,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",14425,"gwas","gwass","2",8,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",6297,"dwis","dwiss","1",9,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",8091,"gwut","gwut","1",10,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
"English2-20241118-79",9011,"dlupgik","blupcake","4",11,"ResponseActual",22,"female","yes","spanish","13 years old"," 9"
