"Subject","rt","stimulus","TranscriptionEnglish","Rating","CodingForStimulus","responseType","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English2-20241007-008",3731,"tlik","flick","7",52,"ResponseActual",18,"Female","Yes","None","None","None"
"English2-20241007-008",9185,"suntem","sungten","2",53,"ResponseActual",18,"Female","Yes","None","None","None"
"English2-20241007-008",4825,"stuun","stoon","6",54,"ResponseActual",18,"Female","Yes","None","None","None"
"English2-20241007-008",3596,"tep","tep","6",55,"ResponseActual",18,"Female","Yes","None","None","None"
"English2-20241007-008",3595,"drain","drine","6",56,"ResponseActual",18,"Female","Yes","None","None","None"
"English2-20241007-008",4268,"kmaut","cmout","6",57,"ResponseActual",18,"Female","Yes","None","None","None"
"English2-20241007-008",10170,"stauk","stoac","5",58,"ResponseActual",18,"Female","Yes","None","None","None"
"English2-20241007-008",6739,"ndeip","ndape","3",59,"ResponseActual",18,"Female","Yes","None","None","None"
"English2-20241007-008",7921,"kmeip","cmape","3",60,"ResponseActual",18,"Female","Yes","None","None","None"
"English2-20241007-009",9557,"giit","geet","2",1,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",10786,"bepgik","bepkeep","3",2,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",7968,"dlisbep","dolicbep","3",3,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",8325,"twen","twean","5",4,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4816,"tlepgim","klepkin","4",5,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4153,"pwam","twam","3",6,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",3329,"skain","skine","6",7,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4442,"dmut","demoot","3",8,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4132,"mkait","makite","3",9,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5024,"drakpum","drakpoon","3",10,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5079,"ningpum","nigpoon","2",11,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",3544,"stahm","stom","5",12,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",7033,"kmaut","kanought","4",13,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6761,"tloum","kplum","2",14,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5483,"pmiik","paneek","3",15,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4232,"ndeip","madape","2",16,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6091,"tlasdung","klastone","3",17,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6197,"mgit","magite","5",18,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6361,"kmeip","kamape","2",19,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4732,"pemdut","pemdot","6",20,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",7311,"tempuk","tempook","4",21,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",9411,"nutbim","nootbem","1",22,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",7201,"kutpim","cookpem","2",23,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4626,"dlahm","glom","3",24,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5802,"nangdup","nendoop","3",25,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",16840,"twas","twasce","3",26,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5992,"suntem","soontem","4",27,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4840,"drustet","drustet","2",28,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6459,"paim","piam","2",29,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4152,"mepgut","mepgoot","1",30,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4139,"stuun","stoon","5",31,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5234,"tlipgat","clutgap","3",32,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6491,"drantung","drenton","4",33,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6354,"gipsus","gipsus","5",34,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",3359,"drain","drine","6",35,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4569,"ntek","mootech","4",36,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5952,"gitpes","gippess","2",37,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4515,"gistum","gistoon","4",38,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6193,"gatkun","datcoon","2",39,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4332,"tlik","plick","6",40,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",3195,"trahm","chom","3",41,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6365,"pwuk","pluick","2",42,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",3275,"tep","tep","6",43,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5816,"tlemkun","clemkoon","3",44,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5200,"nboup","nibope","4",45,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",3931,"dlemkus","glemkiss","2",46,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",3602,"tlem","clem","2",47,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",8920,"drumbeng","droonbing","3",48,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5982,"trindes","trendess","6",49,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5955,"tlumgak","clemglack","1",50,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",26377,"gup","gaop","2",51,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6196,"pundes","poondess","1",52,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",8999,"stauk","stoalk","6",53,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4490,"bem","bem","4",54,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",6378,"sengdun","singdune","6",55,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",5779,"punseng","poonsing","3",56,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",7850,"pmeit","pamate","6",57,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",3842,"dloun","cloan","3",58,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",4325,"tisbeng","tusbang","2",59,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-009",7300,"drikteng","driktang","1",60,"ResponseActual",18,"female","yes","learning Japanese","since middle school","hard"
"English2-20241007-010",15221,"pemdut","pendut ","7",1,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6319,"stuun","stoon","6",2,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",8801,"nangdup","nangdup","3",3,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5599,"suntem","suntan","7",4,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",15410,"dloun","blown","7",5,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",9747,"skain","skin","6",6,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",9729,"kmaut","cumout","5",7,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6762,"tlumgak","tlumgat","2",8,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",12779,"mgit","naget","6",9,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",9372,"dmut","dmut","4",10,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",10219,"trahm","tram","7",11,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6908,"gistum","gistun","3",12,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",7603,"sengdun","singdin","5",13,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",8268,"drumbeng","dobing","4",14,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5731,"nboup","ngop","2",15,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",3834,"tep","tep","7",16,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6236,"kutpim","kepen","4",17,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6299,"dlahm","blam","6",18,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5299,"stauk","stouk","7",19,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",9395,"kmeip","kamape","5",20,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",9595,"dlemkus","blemkusp ","2",21,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6731,"stahm","stam","6",22,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",4449,"drikteng","drinktin","4",23,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5965,"drustet","drustet","2",24,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6907,"ntek","netec","2",25,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5531,"twen","twen","7",26,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5244,"gitpes","getpas","4",27,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",9228,"gatkun","gatkun","3",28,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",9781,"tlipgat","tlipgat","2",29,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5677,"punseng","punsang","2",30,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",7835,"tisbeng","tusspang","1",31,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5741,"bepgik","bepgig","1",32,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",7475,"nutbim","nutbin","3",33,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",9640,"tempuk","tempook","5",34,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",7226,"trindes","trindes","3",35,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",4441,"pwam","pwam","6",36,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5403,"mkait","nkite","4",37,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6667,"dlisbep","dlisbap","3",38,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6332,"giit","geet","7",39,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",7611,"pmiik","peneek","5",40,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",9261,"tlemkun","flamkun","6",41,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6136,"drakpum","drankpun","4",42,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",4362,"twas","twas","7",43,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",4002,"tloum","glong","6",44,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",4068,"pwuk","pwik","5",45,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5067,"tlepgim","telpgin","2",46,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6092,"paim","pime","6",47,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5249,"drantung","drantung","6",48,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6645,"gipsus","gipsus ","6",49,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",7801,"pmeit","pmate","4",50,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",3787,"drain","drine","7",51,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",4633,"gup","gup","5",52,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",5460,"tlasdung","plastun","2",53,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",8690,"mepgut","nepgoot","3",54,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",4388,"tlem","plan","2",55,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",4852,"bem","ben","7",56,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",4593,"ningpum","nigpun","6",57,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",6530,"pundes","pundess","4",58,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",7160,"tlik","delick","6",59,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-010",3249,"ndeip","dep","5",60,"ResponseActual",19,"female","yes","ASL"," Spanish","P0_Q4:since I was younger"
"English2-20241007-011",13432,"mgit","git","5",1,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5328,"kmeip","kanape","5",2,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4537,"paim","pime","6",3,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",7578,"pundes","pundess","4",4,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6498,"tisbeng","tisbane","4",5,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4235,"skain","skine","6",6,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",9985,"bepgik","bepkik","3",7,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6605,"drumbeng","drumbame","4",8,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6555,"dlisbep","dolpep","2",9,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",8052,"giit","geat","4",10,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6403,"gatkun","dadkun","4",11,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5572,"tempuk","tempuk","3",12,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",8563,"tlem","plan","7",13,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5347,"stuun","stune","5",14,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",7259,"nangdup","nagdup","2",15,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",7748,"dmut","dmup","2",16,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",7516,"dlemkus","blemkus","3",17,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5723,"drakpum","drakpun","4",18,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6356,"pemdut","pandunt","3",19,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4236,"ndeip","dape","6",20,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6684,"ningpum","nigpun","3",21,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4940,"drantung","drantun","3",22,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4068,"drain","drine","6",23,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5108,"pwuk","pwoke","3",24,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5916,"twen","twane","5",25,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",7629,"gitpes","getpess","4",26,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5500,"pmiik","panik","3",27,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",3493,"kmaut","canout","4",28,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",3964,"gipsus","gipsus","4",29,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",10979,"nboup","nmope","2",30,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",8115,"tlik","flik","4",31,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",8085,"stauk","stouk","5",32,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4987,"dloun","blown","6",33,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4309,"bem","bem","5",34,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6545,"sengdun","sangdin","3",35,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",8242,"tlepgim","flipkin","5",36,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5994,"ntek","ntek","1",37,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6155,"kutpim","kupin","3",38,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5794,"stahm","stom","6",39,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4988,"trindes","trendes","5",40,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5753,"tloum","klom","4",41,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5140,"gistum","gestun","4",42,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5778,"suntem","suntem","4",43,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4201,"gup","gup","4",44,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5754,"tlemkun","flamkun","3",45,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6826,"tlasdung","plastun","4",46,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4051,"twas","twas","5",47,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5059,"mkait","nkite","1",48,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",4948,"trahm","trom","7",49,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5338,"drustet","dristet","4",50,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6316,"nutbim","nutbin","4",51,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5152,"drikteng","driktin","5",52,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5212,"punseng","punsing","5",53,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5075,"pmeit","pnate","3",54,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",8315,"dlahm","flam","4",55,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5460,"tlumgak","flumgak","3",56,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6420,"tep","kep","7",57,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",5819,"tlipgat","flipgat","4",58,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",7566,"pwam","pwam","4",59,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241007-011",6089,"mepgut","nepgut","3",60,"ResponseActual",19,"female","yes","none","n/a","n/a"
"English2-20241009-012",12345,"punseng","punseng","2",1,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",11753,"tlipgat","plipgat","1",2,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",5160,"tlem","plen","6",3,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",8051,"tlik","tlick","2",4,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6337,"dlemkus","blemkus","1",5,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",7059,"nboup","mbope","1",6,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",4754,"twas","twass","7",7,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",5723,"dmut","dnut","1",8,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6835,"skain","skine","7",9,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",9269,"tlepgim","tlepgin","1",10,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",5482,"paim","pime","4",11,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",8091,"bepgik","bepgick","1",12,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",7085,"drikteng","drickting","2",13,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",9187,"pmiik","pneack","1",14,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6116,"ningpum","ningpum","1",15,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",5067,"twen","twen","7",16,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",7683,"gistum","gistun","2",17,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",8693,"dlisbep","delisbep","1",18,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",5619,"pundes","pundess","1",19,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",4804,"tloum","tlome","1",20,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",5229,"pwam","pwam","4",21,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",4891,"pwuk","pwuck","2",22,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",5218,"drain","drine","7",23,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",5652,"pemdut","pemdut","1",24,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6060,"kmeip","kmape","1",25,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",8947,"bem","bem","4",26,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",8602,"dlahm","blom","3",27,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6244,"drustet","drustet","1",28,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6621,"giit","geet","3",29,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",4604,"dloun","dlone","1",30,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6851,"stahm","stam","5",31,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6827,"tlasdung","tlestung","1",32,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6292,"tisbeng","tisping","2",33,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6082,"gatkun","getkun","1",34,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",5561,"tempuk","tempook","2",35,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",7026,"gipsus","gipsus","2",36,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",6011,"tlemkun","tlemkun","1",37,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",4795,"sengdun","singdun","1",38,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
"English2-20241009-012",7971,"mepgut","nepgut","1",39,"ResponseActual",21,"Female","Yes","Chinese","13 years old to now (8 years)","Learned in school"
