"Subject","rt","stimulus","CodingForStimulus","responseType","Rating","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English1a-20250204-203",4154,"gmut",30,"ResponseActual",4,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",4109,"mpahk",31,"ResponseActual",5,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",3205,"nungtem",32,"ResponseActual",1,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1796,"douk",33,"ResponseActual",6,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",3229,"draspung",34,"ResponseActual",3,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",3605,"gakdum",35,"ResponseActual",3,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1491,"dret",36,"ResponseActual",6,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",2524,"bwus",37,"ResponseActual",7,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",2548,"dwis",38,"ResponseActual",6,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",2099,"tlakgung",39,"ResponseActual",5,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",2090,"beptus",40,"ResponseActual",2,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1797,"dlupgik",41,"ResponseActual",1,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",2781,"tlangduk",42,"ResponseActual",1,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1475,"dlain",43,"ResponseActual",7,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1365,"mpat",44,"ResponseActual",7,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1348,"gekpup",45,"ResponseActual",2,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1300,"pmaut",46,"ResponseActual",7,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1828,"ndek",47,"ResponseActual",6,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",2645,"dlesbup",48,"ResponseActual",5,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",2797,"spen",49,"ResponseActual",3,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1732,"skup",50,"ResponseActual",4,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",1394,"genpum",51,"ResponseActual",1,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",4438,"keptus",52,"ResponseActual",4,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-203",2917,"bim",53,"ResponseActual",3,19,"female","yes","arabic ","my whole life ","Insufficient Spanish, through highschool. "
"English1a-20250204-204",1705,"tlunpem",1,"ResponseActual",3,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2561,"druksan",2,"ResponseActual",2,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2616,"nungtem",3,"ResponseActual",2,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1576,"drensum",4,"ResponseActual",2,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2940,"stup",5,"ResponseActual",4,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1852,"santem",6,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2164,"pmaut",7,"ResponseActual",7,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2644,"ndaik",8,"ResponseActual",2,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",4029,"daum",9,"ResponseActual",4,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1467,"ndek",10,"ResponseActual",7,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1347,"genpum",11,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1962,"spen",12,"ResponseActual",3,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1319,"draspung",13,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1520,"sandup",14,"ResponseActual",2,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1984,"gintep",15,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1914,"dlesbup",16,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",3866,"tleik",17,"ResponseActual",4,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2125,"gwas",18,"ResponseActual",6,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",3051,"treng",19,"ResponseActual",4,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1580,"dlupgik",20,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1347,"gekpup",21,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1428,"bimkun",22,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1588,"keptus",23,"ResponseActual",2,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2397,"nasgek",24,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",3501,"dlain",25,"ResponseActual",6,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1476,"dmat",26,"ResponseActual",7,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1723,"biptet",27,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2339,"driksum",28,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1996,"mpat",29,"ResponseActual",7,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2249,"tlaip",30,"ResponseActual",4,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2129,"gakdum",31,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1830,"gmut",32,"ResponseActual",4,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",3767,"beptus",33,"ResponseActual",5,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1741,"kmuup",34,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2025,"gwut",35,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",3218,"pesgut",36,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",4522,"dletgin",37,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",5547,"dwis",38,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1818,"dliim",39,"ResponseActual",4,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",6956,"mdak",40,"ResponseActual",3,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",3123,"dret",41,"ResponseActual",5,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2614,"dunbem",42,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1876,"bnup",43,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1404,"gatdum",44,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2146,"bwus",45,"ResponseActual",3,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2205,"douk",46,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",4643,"bim",47,"ResponseActual",3,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1758,"tlangduk",48,"ResponseActual",2,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",1873,"mpahk",49,"ResponseActual",7,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2715,"tlakgung",50,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2777,"tlamsus",51,"ResponseActual",1,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2082,"dlang",52,"ResponseActual",3,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-204",2621,"skup",53,"ResponseActual",6,20,"female","yes","2","13-present"," still learning ,I took Spanish all thorughout middle and high school, so I wouldn't say I'm the best speaker, but I am proficient in the language. I started learning Italian when I was 17, just on my own, and already knowing Spanish made learning it much easier than without that knowledge."
"English1a-20250204-205",2771,"mpahk",1,"ResponseActual",7,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",9349,"draspung",2,"ResponseActual",5,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2067,"dlang",3,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1906,"dmat",4,"ResponseActual",7,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",5180,"drembip",5,"ResponseActual",5,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2116,"daum",6,"ResponseActual",3,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2437,"douk",7,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",12179,"sandup",8,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1613,"tleik",9,"ResponseActual",4,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",4667,"nungtem",10,"ResponseActual",3,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1652,"gwas",11,"ResponseActual",6,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2070,"bim",12,"ResponseActual",7,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1876,"gakdum",13,"ResponseActual",6,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2004,"skup",14,"ResponseActual",7,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2260,"dlupgik",15,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1396,"daip",16,"ResponseActual",1,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",4668,"dwis",17,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1692,"trindus",18,"ResponseActual",7,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1980,"stup",19,"ResponseActual",7,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1661,"staik",20,"ResponseActual",6,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2764,"santem",21,"ResponseActual",5,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1644,"dliim",22,"ResponseActual",6,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1500,"kmuup",23,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2205,"mdak",24,"ResponseActual",4,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2948,"dlain",25,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1669,"gatdum",26,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",3572,"tlaip",27,"ResponseActual",1,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1357,"pesgut",28,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1717,"gintep",29,"ResponseActual",3,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1581,"spen",30,"ResponseActual",7,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",3037,"beptus",31,"ResponseActual",3,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1692,"dletgin",32,"ResponseActual",1,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2172,"tlamsus",33,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",5797,"dret",34,"ResponseActual",5,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1740,"bimkun",35,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",5445,"guut",36,"ResponseActual",3,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1564,"biptet",37,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1716,"nasgek",38,"ResponseActual",4,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",6052,"tlunpem",39,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
