"Subject","rt","stimulus","CodingForStimulus","responseType","Rating","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English1a-20250122-137",3804,"kutpim",46,"ResponseActual",3,23,"Female","Yes","Tamil (can understand but trouble speaking) and French (intermediate proficiency)","Tamil from birth and French from 13-18","Tamil from relatives; French from high school"
"English1a-20250122-137",1981,"drikteng",47,"ResponseActual",2,23,"Female","Yes","Tamil (can understand but trouble speaking) and French (intermediate proficiency)","Tamil from birth and French from 13-18","Tamil from relatives; French from high school"
"English1a-20250122-137",1706,"tlem",48,"ResponseActual",5,23,"Female","Yes","Tamil (can understand but trouble speaking) and French (intermediate proficiency)","Tamil from birth and French from 13-18","Tamil from relatives; French from high school"
"English1a-20250122-137",2133,"pwuk",49,"ResponseActual",5,23,"Female","Yes","Tamil (can understand but trouble speaking) and French (intermediate proficiency)","Tamil from birth and French from 13-18","Tamil from relatives; French from high school"
"English1a-20250122-137",3372,"pemdut",50,"ResponseActual",4,23,"Female","Yes","Tamil (can understand but trouble speaking) and French (intermediate proficiency)","Tamil from birth and French from 13-18","Tamil from relatives; French from high school"
"English1a-20250122-137",2133,"ntek",51,"ResponseActual",2,23,"Female","Yes","Tamil (can understand but trouble speaking) and French (intermediate proficiency)","Tamil from birth and French from 13-18","Tamil from relatives; French from high school"
"English1a-20250122-137",2019,"bem",52,"ResponseActual",6,23,"Female","Yes","Tamil (can understand but trouble speaking) and French (intermediate proficiency)","Tamil from birth and French from 13-18","Tamil from relatives; French from high school"
"English1a-20250122-137",1547,"ningpum",53,"ResponseActual",1,23,"Female","Yes","Tamil (can understand but trouble speaking) and French (intermediate proficiency)","Tamil from birth and French from 13-18","Tamil from relatives; French from high school"
"English1a-20250122-138",2172,"tlasdung",1,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2011,"dlahm",2,"ResponseActual",6,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1916,"stahm",3,"ResponseActual",6,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2194,"tep",4,"ResponseActual",6,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2404,"gipsus",5,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",3003,"giit",6,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2556,"tlemkun",7,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",4365,"mgit",8,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",3044,"gatkun",9,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1868,"bepgik",10,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2156,"tempuk",11,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2547,"punseng",12,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2100,"sengdun",13,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2268,"kmeip",14,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1980,"trahm",15,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2052,"drustet",16,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",4156,"dlisbep",17,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2003,"drumbeng",18,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",3844,"twas",19,"ResponseActual",6,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2556,"gistum",20,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2395,"pundes",21,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1996,"drain",22,"ResponseActual",6,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",4845,"gup",23,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1653,"nboup",24,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",3100,"pwam",25,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1868,"tlepgim",26,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2973,"nangdup",27,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1796,"drantung",28,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2476,"nutbim",29,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",4756,"dlemkus",30,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1812,"paim",31,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2475,"tisbeng",32,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2044,"ntek",33,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2379,"tlumgak",34,"ResponseActual",1,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2756,"pmeit",35,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1940,"ndeip",36,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2260,"drakpum",37,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2357,"dmut",38,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2372,"mepgut",39,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1892,"gitpes",40,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2348,"dloun",41,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",6907,"kutpim",42,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2091,"pemdut",43,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2060,"ningpum",44,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",3516,"tlem",45,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1636,"mkait",46,"ResponseActual",2,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",1756,"stuun",47,"ResponseActual",6,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",3701,"pmiik",48,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",5460,"suntem",49,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2628,"bem",50,"ResponseActual",4,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",4141,"tlipgat",51,"ResponseActual",3,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",3973,"trindes",52,"ResponseActual",5,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-138",2330,"stauk",53,"ResponseActual",6,18,"female/woman","yes","none","n/a","n/a"
"English1a-20250122-139",3059,"kutpim",1,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",5043,"pmeit",2,"ResponseActual",7,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2531,"dlahm",3,"ResponseActual",7,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2189,"gipsus",4,"ResponseActual",7,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",5588,"tep",5,"ResponseActual",7,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3235,"drantung",6,"ResponseActual",5,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",8556,"ntek",7,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",1916,"bem",8,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",1781,"drikteng",9,"ResponseActual",6,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",4348,"tlemkun",10,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",14349,"twas",11,"ResponseActual",5,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2254,"ningpum",12,"ResponseActual",2,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3988,"pemdut",13,"ResponseActual",5,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",11148,"sengdun",14,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2627,"drumbeng",15,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",4347,"dloun",16,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3197,"punseng",17,"ResponseActual",2,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3453,"tloum",18,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3501,"skain",19,"ResponseActual",2,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3270,"pwuk",20,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3187,"mgit",21,"ResponseActual",7,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",12197,"stahm",22,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2323,"pwam",23,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",1940,"tlik",24,"ResponseActual",5,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",7188,"pundes",25,"ResponseActual",5,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2029,"tisbeng",26,"ResponseActual",5,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",1924,"tlem",27,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",4588,"dmut",28,"ResponseActual",6,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",4492,"mkait",29,"ResponseActual",2,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",12883,"ndeip",30,"ResponseActual",6,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",6469,"giit",31,"ResponseActual",6,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",4452,"stuun",32,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2940,"tlumgak",33,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",4244,"nangdup",34,"ResponseActual",2,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2309,"tlepgim",35,"ResponseActual",5,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",5093,"stauk",36,"ResponseActual",6,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2829,"trindes",37,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",6284,"kmeip",38,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",1862,"bepgik",39,"ResponseActual",2,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3341,"gup",40,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",8797,"nutbim",41,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3524,"pmiik",42,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",1892,"gitpes",43,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2820,"drain",44,"ResponseActual",7,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2813,"tempuk",45,"ResponseActual",5,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",1734,"drustet",46,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",3682,"tlasdung",47,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",6080,"dlemkus",48,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",2434,"mepgut",49,"ResponseActual",3,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",1923,"suntem",50,"ResponseActual",2,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",6628,"paim",51,"ResponseActual",5,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",4300,"trahm",52,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-139",4044,"nboup",53,"ResponseActual",4,25,"Male","Yes","German","I started learning at age 14 and learned for 5 years.","I studied German for 4 years in high school and 1 year at university."
"English1a-20250122-140",7059,"ndeip",1,"ResponseActual",4,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",3451,"mepgut",2,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",3820,"kmaut",3,"ResponseActual",4,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",5107,"drakpum",4,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2684,"tloum",5,"ResponseActual",3,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",7676,"nutbim",6,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2063,"ningpum",7,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",5733,"kmeip",8,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",6820,"bem",9,"ResponseActual",5,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",3004,"drikteng",10,"ResponseActual",5,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",5460,"tlasdung",11,"ResponseActual",5,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",4309,"skain",12,"ResponseActual",5,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",4588,"mkait",13,"ResponseActual",7,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",4141,"nboup",14,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",4508,"drumbeng",15,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",4243,"dloun",16,"ResponseActual",4,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2421,"trahm",17,"ResponseActual",7,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2454,"stauk",18,"ResponseActual",5,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2093,"pwuk",19,"ResponseActual",7,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2605,"gistum",20,"ResponseActual",3,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2044,"gatkun",21,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",3061,"giit",22,"ResponseActual",5,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1652,"gup",23,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1538,"drustet",24,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1564,"gitpes",25,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",9500,"drain",26,"ResponseActual",4,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1796,"dlahm",27,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",3236,"pundes",28,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2798,"mgit",29,"ResponseActual",4,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2541,"tisbeng",30,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1709,"tlem",31,"ResponseActual",5,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2308,"tlepgim",32,"ResponseActual",3,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2964,"trindes",33,"ResponseActual",4,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",5260,"stuun",34,"ResponseActual",4,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2436,"tempuk",35,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1732,"twas",36,"ResponseActual",3,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1757,"gipsus",37,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2629,"tlemkun",38,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",2037,"tlumgak",39,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",3429,"drantung",40,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",4324,"suntem",41,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1755,"dlemkus",42,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",3693,"twen",43,"ResponseActual",3,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1613,"pmeit",44,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",3541,"kutpim",45,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1643,"bepgik",46,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",4157,"tlik",47,"ResponseActual",5,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1628,"pemdut",48,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",3381,"tep",49,"ResponseActual",6,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1549,"sengdun",50,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1693,"stahm",51,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1760,"ntek",52,"ResponseActual",2,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-140",1666,"tlipgat",53,"ResponseActual",1,19,"male","yes","none","1"," I learned it as my first language. ,N/A"
"English1a-20250122-141",3074,"skain",1,"ResponseActual",5,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2115,"paim",2,"ResponseActual",6,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2427,"drikteng",3,"ResponseActual",2,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2075,"ndeip",4,"ResponseActual",6,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",5804,"trindes",5,"ResponseActual",5,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1355,"ningpum",6,"ResponseActual",1,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",6085,"dmut",7,"ResponseActual",4,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1915,"mepgut",8,"ResponseActual",3,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2820,"pemdut",9,"ResponseActual",1,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1788,"tlasdung",10,"ResponseActual",5,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1730,"tlumgak",11,"ResponseActual",1,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2155,"drakpum",12,"ResponseActual",1,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2587,"tlepgim",13,"ResponseActual",3,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2084,"mkait",14,"ResponseActual",6,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2172,"drustet",15,"ResponseActual",5,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",5100,"stauk",16,"ResponseActual",4,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1949,"pundes",17,"ResponseActual",2,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1676,"pmeit",18,"ResponseActual",2,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1107,"tlemkun",19,"ResponseActual",1,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2526,"gitpes",20,"ResponseActual",1,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1403,"mgit",21,"ResponseActual",6,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",3493,"trahm",22,"ResponseActual",5,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2812,"sengdun",23,"ResponseActual",2,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1629,"dloun",24,"ResponseActual",7,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",4589,"nboup",25,"ResponseActual",5,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",2732,"pwuk",26,"ResponseActual",4,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
"English1a-20250122-141",1933,"punseng",27,"ResponseActual",2,20,"Female","Yes","Telugu"," Hindi","P0_Q4:Telugu since birth, hindi since 10 years old,Telugu is my native language, but learnt french in highschool"
